PERMIT_ID,UNITS,NET_UNITS,AFF_UNITS,NET_AFF_UNITS,NAMEADDR,APN,BESTSTAT,BESTDATE
N200804250691,2,1,0,0,417 LYON ST,1198004,BP ISSUED,2009-03-17
N201410169154,5,5,0,0,4171 24TH ST,6506032,BP FILED,2014-10-16
N201501206148,1,1,0,0,418 SHRADER ST,1226019,BP FILED,2015-01-20
N201603041266,2,1,0,0,42 FARRAGUT AV,7100017,BP Filed,2016-03-04
N201308124073,2,1,0,0,42 HOMESTEAD ST,6503006,BP FILED,2013-08-12
N200902061524,2,1,0,0,421 ALVARADO ST,3625040,BP FILED,2009-02-06
N200609132176,1,1,0,0,422 VICENTE ST,2416002H,CONSTRUCTION,2014-04-24
N201510200305,3,1,0,0,4221 CESAR CHAVEZ ST,6582039,BP FILED,2015-10-20
N201503160999,3,2,0,0,4221 GEARY BL,1538036,BP FILED,2015-03-16
N201405155866,3,2,0,0,423 24TH AV,1456003,BP APPROVED,2016-03-21
N201504062885,3,1,0,0,423 28TH ST,6612044,BP FILED,2015-04-06
N201506027829,2,1,0,0,423 JUSTIN DR,5841005,BP FILED,2015-06-02
N201107119929,2,1,0,0,4267 23RD ST,2805036,BP FILED,2011-07-11
N201503160972,2,1,0,0,427 LISBON ST,6087025,BP FILED,2015-03-16
N200807035945,2,1,0,0,427 MORAGA ST,2039044,BP FILED,2008-07-03
N201503241678,2,1,0,0,428 GROVE ST,0793009,CONSTRUCTION,2016-01-12
N201001225204,3,1,0,0,430 03RD AV,1542039,BP ISSUED,2012-10-24
N201305207321,3,1,0,0,431 02ND AV,1542005,BP FILED,2013-05-20
N201507091031,10,10,0,0,4320 MISSION ST,6800045,BP FILED,2015-07-09
N200808058406,9,9,0,0,436 OFARRELL ST,0317005,BP ISSUED,2016-02-02
N201301168071,1,1,0,0,4376 24TH ST,2829010,CONSTRUCTION,2016-02-05
N201511041776,2,1,0,0,439 ATHENS ST,6075005,BP FILED,2015-11-04
N201504214238,2,1,0,0,44 DEL MONTE ST,7031011A,BP APPROVED,2015-11-05
N201410108600,3,3,0,0,44 WOODWARD ST,3532048,BP FILED,2014-10-10
N201412083275,2,1,0,0,4400 25TH ST,6504017,BP FILED,2014-12-08
N201507101227,3,1,0,0,441 43RD AV,1475032,BP ISSUED,2016-01-26
N201507242419,2,1,0,0,442 STAPLES AV,3139013,BP ISSUED,2015-12-31
N201505136188,2,1,0,0,443 MADRID ST,6079029,BP FILED,2015-05-13
N200908034026,2,1,0,0,445 WALLER ST,0867033,BP FILED,2009-08-03
N201603041244,1,0,0,0,446 CHENERY ST,6717012,BP Filed,2016-03-04
N201603293298,2,1,0,0,4466 24TH ST,2828016A,BP FILED,2016-03-29
N200912304034,2,2,0,0,447 - 453 LINDEN ST,0818048,CONSTRUCTION,2016-03-22
N201403170944,20,20,0,0,449 14TH ST,3546026,BP FILED,2014-03-17
N201306260573,41,41,5,5,450 HAYES ST,0808039,CONSTRUCTION,2016-03-31
N201503201411,1,1,0,0,4500 17TH ST,2628034,BP FILED,2015-03-20
N201503312346,2,1,0,0,4524 CABRILLO ST,1598020,BP FILED,2015-03-31
N201512084415,2,1,0,0,4529 18TH ST,2691040,BP FILED,2015-12-08
N201512175380,2,1,0,0,453 RALSTON ST,6996010,BP FILED,2015-12-17
N201206253387,2,1,0,0,4546 19TH ST,2700012,CONSTRUCTION,2016-03-25
N201510230640,248,248,0,0,455 SERRANO DR,7335001,BP FILED,2015-10-23
N201303111903,2,1,0,0,456 27TH ST,6580018,BP REINSTATED,2015-02-04
N201108112225,1,1,0,0,457 TEHAMA ST,3732087,BP REINSTATED,2013-08-05
N201511122419,2,1,0,0,463 SUNRISE WY,6374028,BP ISSUED,2016-03-07
N201407171522,2,1,0,0,466 VERNON ST,6994039,BP FILED,2014-07-17
N201503039823,2,1,0,0,466 VICTORIA ST,7008038,BP APPROVED,2016-03-24
N200507208144,25,25,0,0,468 CLEMENTINA ST,3732071,CONSTRUCTION,2015-10-01
N201512094600,28,28,0,0,469 EDDY ST,0337014A,PL FILED,2014-08-28
N200703025289,2,1,0,0,469 RAYMOND AV,6244036,BP REINSTATED,2012-02-29
N200609182560,3,2,0,0,470 08TH AV,1537027,BP FILED,2006-09-18
N201402249169,1,1,0,0,5 NAPLES ST,5948026B,CONSTRUCTION,2015-11-05
N201301298999,3,2,0,0,471 24TH AV,1456013,BP REINSTATED,2013-02-20
N200803106731,2,1,0,0,474 11TH AV,1534026,BP FILED,2008-03-10
N201302281136,1,1,0,0,477 EUCALYPTUS DR,7295018,BP ISSUED,2015-06-04
N200806063801,4,4,0,0,48 HARRIET ST,3731102,BP FILED,2008-06-06
N201306250465,84,84,11,11,480 POTRERO AV,3973002C,CONSTRUCTION,2016-01-13
N201505136260,5,5,0,0,481 TEHAMA ST,3732080,BP FILED,2015-05-13
N201503120626,2,1,0,0,4820 FULTON ST,1667024,BP ISSUED,2016-02-09
N200911302251,3,1,0,0,483 35TH AV,1467020,BP FILED,2009-11-30
N201602179855,2,1,0,0,483 FAXON AV,6939001B,BP Filed,2016-02-17
N201602018430,2,1,0,0,489 30TH ST,6652026,BP Filed,2016-02-01
N201507222207,2,1,0,0,49 NAGLEE AV,7098001,BP APPROVED,2016-02-25
N201510270912,63,63,0,0,490 JAMESTOWN AV (BLDG 2),5000001,BP FILED,2015-10-27
N201510270913,71,71,0,0,490 JAMESTOWN AV (BLDG 3),5000001,BP FILED,2015-10-27
N201510270914,81,81,0,0,490 JAMESTOWN AV (BLDG 4),5000001,BP FILED,2015-10-27
N201510270915,58,58,0,0,490 JAMESTOWN AV (BLDG 5),5000001,BP FILED,2015-10-27
N201010052342,84,84,12,12,490 SOUTH VAN NESS AV,3553008,BP ISSUED,2015-06-01
N201012227259,34,34,0,0,495 CAMBRIDGE ST,5992A060,BP FILED,2010-12-22
N200707096216,1,1,0,0,495 MORSE ST,6478031,BP ISSUED,2009-05-15
N201412294552,2,1,0,0,497 CAMPBELL AV,6208027,BP FILED,2014-12-29
N200701101441,1,1,0,0,497 VALLEY ST,6621030,CONSTRUCTION,2015-08-26
N201305036140,6,6,0,0,5 HALLAM ST,3755096,CONSTRUCTION,2015-07-28
N201511303659,1,1,0,0,50 GOULD ST,5463001G,BP FILED,2015-11-30
N201409055540,3,1,0,0,500 19TH AV,1561038A,BP FILED,2014-09-05
N201602109261,8,4,0,0,500 BARTLETT ST,6569018,BP Filed,2016-02-10
N201307303164,2,1,0,0,5000 MISSION ST,6968008,BP ISSUED,2015-09-23
N201603081509,1,1,0,0,501 NORIEGA ST,2036B010,BP FILED,2016-03-08
N201201242770,2,2,0,0,520 CARTER ST,6428001,BP FILED,2012-01-24
N201505297549,59,59,0,0,502 07TH ST,3780001,BP FILED,2015-05-29
N201603283243,11,1,0,0,505 CHURCH ST,3579022,BP Filed,2016-03-28
N201006104250,61,61,9,9,5050 MISSION ST,6969001,BP ISSUED,2016-02-05
N201411040625,2,1,0,0,508 GARFIELD ST,6994020,BP FILED,2014-11-04
N201602058989,2,1,0,0,512 16TH AV,1558042,BP Filed,2016-02-05
N201512185520,6,6,0,0,5122 03RD ST,5358005A,BP FILED,2015-12-18
N201602250572,4,2,0,0,515 02ND AV,1545004,BP Filed,2016-02-25
N201504305019,3,1,0,0,515 04TH AV,1547004,BP FILED,2015-04-30
N201312124038,12,12,0,0,520 09TH ST,3526005,CONSTRUCTION,2016-03-22
N201310310802,2,1,0,0,522 08TH AV,1550045,BP ISSUED,2015-03-12
N201501297021,1,1,0,0,524 HICKORY ST,0829024,BP FILED,2015-01-29
N201209200264,1,1,0,0,526 HICKORY ST,0829023,CONSTRUCTION,2015-01-21
N201205220992,2,1,0,0,526 UTAH ST,4013007,BP ISSUED,2013-11-19
N201412234434,3,1,0,0,53 DOUGLASS ST,2623039,BP FILED,2014-12-23
N201507222196,1,1,0,0,53 LEDYARD ST,5395042,BP FILED,2015-07-22
N201305096539,2,1,0,0,53 MANZANITA AV,1043009,BP ISSUED,2014-08-21
N201503060173,3,1,0,0,53 MIGUEL ST,6665049,BP FILED,2015-03-06
N201503090286,1,1,0,0,532 NATOMA ST,3726062,BP ISSUED,2015-10-01
N201502128193,5,1,0,0,534 - 536 NATOMA ST,3726063,BP FILED,2015-02-12
N201512316234,2,1,0,0,534 11TH AV,1553036,BP FILED,2015-12-31
N201112301504,2,2,0,0,534 TEXAS ST,4101004,BP FILED,2011-12-30
N200608179803,2,1,0,0,536 40TH AV,1505027,CONSTRUCTION,2014-02-04
N200712190876,1,1,0,0,538 VALLEY ST,6611014,BP FILED,2007-12-19
N201407252175,2,1,0,0,54 NAPLES ST,5949008,BP ISSUED,2015-03-26
N201502107867,17,17,0,0,540 DE HARO ST,4008002,BP FILED,2015-02-10
N200806275522,41,41,4,4,5400 GEARY BL,1450008,BP ISSUED,2015-06-11
N201407171519,2,1,0,0,547 VICTORIA ST,6992012,BP FILED,2014-07-17
N201508134164,2,1,0,0,549 VISITACION AV,6308005D,BP FILED,2015-08-13
N200804159728,6,1,0,0,5498 MISSION ST,7044A006,PL FILED,2009-11-18
N201511092111,313,313,0,0,55 CHUMASERO DR,7330001,BP FILED,2015-11-09
N201209059005,116,116,0,0,55 LAGUNA ST (BLDG 1),0870003,CONSTRUCTION,2016-03-28
N201209059006,450,450,0,0,55 LAGUNA ST (BLDG 2),0857001,CONSTRUCTION,2016-03-18
N201507060668,79,79,0,0,55 LAGUNA ST (SENIOR CENTER),0857002,BP FILED,2015-07-06
N201503191389,2,1,0,0,550 07TH AV,1549034,BP APPROVED,2016-03-03
N201602189869,12,12,0,0,550 INDIANA ST,3998021,BP FILED,2016-02-18
N201305036062,139,139,17,17,555 FULTON ST,0794028,CONSTRUCTION,2016-03-30
N201504224344,81,17,0,0,555 POST ST,0306020,CONSTRUCTION,2016-02-29
N201308235132,2,1,0,0,56 LUCY ST,5410008,CONSTRUCTION,2015-05-26
N201505015186,2,1,0,0,56 ROCKWOOD CT,2936A026,CONSTRUCTION,2016-03-25
N201108263406,2,2,0,0,560 ROOSEVELT WY,2628026,CONSTRUCTION,2016-01-13
N201410310450,4,4,0,0,5617 GEARY BL,1524039,BP FILED,2014-10-31
N200810295438,2,1,0,0,563 34TH AV,1510013,BP ISSUED,2010-07-01
N200804028581,2,1,0,0,564 CHENERY ST,6727016,BP FILED,2008-04-02
N201505287406,2,1,0,0,566 34TH AV,1511029,BP FILED,2015-05-28
N201506259899,2,1,0,0,566 HURON AV,7064006B,BP APPROVED,2016-03-02
N201310250236,2,2,0,0,5670 MISSION ST,7099009,CONSTRUCTION,2016-01-22
N201505085806,2,1,0,0,57 COUNTRY CLUB DR,7277024,BP FILED,2015-05-08
N200602023710,47,47,6,6,570 JESSIE ST,3703086,CONSTRUCTION,2016-04-01
N201506290179,3,1,0,0,609 HAIGHT ST,0861034,CONSTRUCTION,2016-03-11
N201305298089,2,1,0,0,571 21ST AV,1564013,BP ISSUED,2015-09-16
N201502128257,2,1,0,0,575 ATHENS ST,6092018,BP FILED,2015-02-12
N201307151829,2,2,0,0,579 39TH AV,1505014,BP ISSUED,2015-07-15
N201501226464,2,1,0,0,579 MIRAMAR AV,3175003,BP APPROVED,2015-12-14
N201312093685,29,29,0,0,580 HAYES ST,0807010,CONSTRUCTION,2016-03-15
N201312315336,3,2,0,0,5875 MISSION ST,6472022,BP FILED,2013-12-31
N201603222710,2,2,0,0,589 TEXAS ST,4102051,BP Filed,2016-03-22
N201404254156,5,5,0,0,590 LELAND AV,6243019,BP FILED,2014-04-25
N201511132623,1,1,0,0,870 UNION ST,0100020,BP FILED,2015-11-13
N201411181853,3,1,0,0,5921 CALIFORNIA ST,1412030,BP FILED,2014-11-18
N201508063607,20,20,0,0,595 MARIPOSA ST,3995022,PL FILED,2015-05-27
N200908185077,5,4,0,0,598 BELVEDERE ST,1279048,BP FILED,2009-08-18
N201505126076,1,1,0,0,6 BONVIEW ST,5613063,BP FILED,2015-05-12
N200906160568,2,1,0,0,60 FOUNTAIN ST,6501010,BP FILED,2009-06-16
N201511021415,2,1,0,0,60 NORTON ST,3148014A,BP FILED,2015-11-02
N201404173481,1,1,0,0,60 SANTA BARBARA AV,7173011,CONSTRUCTION,2016-03-21
N201106279018,2,1,0,0,609 26TH AV,1569002,CONSTRUCTION,2014-05-27
N201501085203,9,5,0,0,657 CAPP ST,3615047,BP ISSUED,2016-02-24
N201401136108,27,27,4,4,600 SOUTH VAN NESS AV,3575070,CONSTRUCTION,2016-04-04
N201410068159,2,1,0,0,601 29TH ST,7537001,BP ISSUED,2016-02-25
N201602260667,24,24,0,0,603 TENNESSEE ST,3995015,BP FILED,2016-02-26
N201409055492,3,3,0,0,6044 GEARY BLVD,1456023,BP ISSUED,2016-01-14
N201207104487,2,1,0,0,605 KEARNY ST,0226007,CONSTRUCTION,2012-08-17
N201501165971,2,1,0,0,607 34TH AV,1577001A,BP FILED,2015-01-16
N201601227754,2,0,0,0,607 HAIGHT ST,0861035,BP Filed,2016-01-22
N201307262866,2,2,0,0,721 KIRKHAM ST,1857036,CONSTRUCTION,2015-05-29
N201503060214,2,1,0,0,611 39TH AV,1582001B,BP FILED,2015-03-06
N201407252241,6,1,0,0,615 MINNA,3727085,BP ISSUED,2015-11-17
N201309126618,2,1,0,0,618 17TH AV,1628028,BP ISSUED,2015-06-29
N201504244599,2,1,0,0,618 EXCELSIOR AV,6020033A,BP ISSUED,2015-07-24
N201204238894,24,1,0,0,621 STOCKTON ST,0256003,PL APPROVED,2012-05-10
N201410169094,1,1,0,0,628 29TH ST,7536010,BP FILED,2014-10-16
N201504022691,3,1,0,0,628 IVY ST,0805034,BP FILED,2015-04-02
N201507020528,6,6,0,0,6335 03RD ST,4968036,BP FILED,2015-07-02
N201601227749,2,1,0,0,636 CAROLINA ST,4071006,BP Filed,2016-01-22
N201404304602,2,1,0,0,6423 CALIFORNIA ST,1407046,BP FILED,2014-04-30
N201512316257,17,17,0,0,6424 3RD ST / 1088 KEY AV,5470002,PL FILED,2015-12-31
N201301117743,2,1,0,0,645 20TH AV,1624005B,BP FILED,2013-01-11
N201111179087,1,1,0,0,645 DUNCAN ST,6604039,CONSTRUCTION,2016-04-01
N201408184086,2,1,0,0,645 FAXON AV,3191004,BP ISSUED,2015-05-20
N201209200274,4,4,0,0,685 FLORIDA ST,4022022,CONSTRUCTION,2016-03-01
N201602099171,89,89,0,0,655 FOLSOM ST,3750050,BP FILED,2016-02-09
N201312093691,94,94,11,11,645 TEXAS ST,4102026,CONSTRUCTION,2016-03-29
N201407181635,1,1,0,0,647 DUNCAN ST,6604038,BP FILED,2014-07-18
N201312244989,121,121,16,16,650 INDIANA ST (BLDG 1 OF 2),4041009,BP ISSUED,2014-12-24
N201312244992,55,55,16,16,650 INDIANA ST (BLDG 2 OF 2),4041009,CONSTRUCTION,2016-03-17
N201510230626,4,4,0,0,657 VALENCIA ST,3576061,BP FILED,2015-10-23
N200711198515,2,1,0,0,658 03RD AV,1642036,CONSTRUCTION,2015-11-30
N201512185544,3,1,0,0,658 ELIZABETH ST,2804017,BP FILED,2015-12-18
N201303263083,3,1,0,0,659 GUERRERO ST,3588056,BP FILED,2013-03-26
N201411171684,2,1,0,0,66 COOK ST,1067028,CONSTRUCTION,2016-02-23
N201405135633,2,1,0,0,668 23RD AV,1622025,CONSTRUCTION,2016-04-01
N201603182471,3,3,0,0,668 GUERRERO ST,3587011,BP Filed,2016-03-18
N201503312337,3,1,0,0,672 37TH AV,1579017D,BP ISSUED,2016-02-22
N201303071745,2,1,0,0,680 SPRUCE ST,1066030,BP FILED,2013-03-07
N201208207720,1,1,0,0,69 GARCIA AV,2936A001D,BP FILED,2012-08-20
N201308225028,3,1,0,0,735 CLAYTON ST,1253009,BP ISSUED,2015-09-01
N201305217457,12,12,1,1,690 PAGE ST,0843016,CONSTRUCTION,2015-12-11
N201602190032,2,2,0,0,690 TENNESSEE ST,3996006,BP FILED,2016-02-19
N201505085770,1,1,0,0,7 EDGAR AV,6978075,BP FILED,2015-05-08
N200908255545,5,5,0,0,70 CRESTLINE DR,2845005,BP ISSUED,2013-05-15
N200809262781,6,6,0,0,700 36TH AV,1609021F,BP APPROVED,2016-04-01
N201312043311,1,1,0,0,701 SILVER AV,5896022,BP ISSUED,2015-12-15
N200611036814,2,1,0,0,71 BISHOP ST,6168012,BP ISSUED,2009-12-31
N201601147159,2,1,0,0,715 COMMERCIAL ST,0226026,BP Filed,2016-01-14
N201307222456,2,2,0,0,715 KIRKHAM ST,1857037,CONSTRUCTION,2015-05-29
N201401317585,1,1,0,0,74 BLAKE ST,1068004,CONSTRUCTION,2015-07-08
N201405296933,6,2,0,0,716 CLEMENTINA ST,3729042,BP ISSUED,2016-02-16
N201411040618,2,1,0,0,718 17TH AV,1659041,BP FILED,2014-11-04
N201407141153,3,1,0,0,72 CASELLI AV,2691019,CONSTRUCTION,2016-03-23
N201307303167,37,1,0,0,720 YORK ST,4080015,BP APPROVED,2015-12-01
N201602018544,3,1,0,0,721 32ND AV,1612003,BP Filed,2016-02-01
N200912243860,1,1,0,0,721 CLEMENTINA ST,3729039,BP FILED,2009-12-24
N201411121318,7,7,0,0,726 PRESIDIO AV,1055013,BP FILED,2014-11-12
N201602038696,10,6,0,0,727 - 731 NATOMA ST,3728032,BP FILED,2016-02-03
N200612159955,2,1,0,0,749 WISCONSIN ST,4098027,BP FILED,2006-12-15
N201604013681,120,120,0,0,75 HOWARD ST,3741031,BP FILED,2016-04-01
N201506290164,2,2,0,0,75 LELAND AV,6250007B,BP FILED,2015-06-29
N201506239703,17,7,0,0,750 14TH ST,3537025,BP FILED,2015-06-23
N201602230301,79,79,9,9,750 HARRISON ST,3751029,BP FILED,2016-02-23
N201303283273,3,1,0,0,751 WEBSTER ST,0797003,BP FILED,2013-03-28
N201012307679,2,2,0,0,857 ALABAMA ST,4085026,CONSTRUCTION,2012-11-02
N201409267378,2,1,0,0,76 BRUCE AV,6946019,BP FILED,2014-09-26
N200809040762,2,1,0,0,762 37TH AV,1608012,BP FILED,2008-09-04
N201409025180,3,1,0,0,763 05TH AV,1648012,BP FILED,2014-09-02
N201505297474,5,3,0,0,767 TEHAMA ST,3729063,BP FILED,2015-05-29
N201406269588,26,26,0,0,768 HARRISON ST,3751033,BP FILED,2014-06-26
N201506290158,4,4,0,0,81 LELAND AV,6250030,BP FILED,2015-06-29
N201510200292,1,1,0,0,771 SILVER AV,5898035,BP FILED,2015-10-20
N201302079711,2,1,0,0,774 33RD AV,1612017N,BP FILED,2013-02-07
N201602169700,3,2,0,0,776 HAIGHT ST,0846018,BP Filed,2016-02-16
N201507141485,59,59,8,8,777 TENNESSEE ST,4044013,PL FILED,2013-05-30
N201310310847,3,3,0,0,777 VALENCIA ST,3589108,BP ISSUED,2015-12-08
N201603010912,2,1,0,0,78 NEY ST,5892032,BP Filed,2016-03-01
N201403170852,3,1,0,0,787 TREAT AV,3612017A,BP ISSUED,2016-01-13
N201602058918,2,1,0,0,789 37TH AV,1607011D,BP Filed,2016-02-05
N201409196883,1,1,0,0,799 CASTRO STREET,3603024,BP FILED,2014-09-19
N201402047760,2,2,0,0,8 RONDEL PL,3569052,BP FILED,2014-02-04
N201306149612,2,2,0,0,80 BLAKE ST,1068003,BP ISSUED,2015-12-11
N201011305795,9,9,0,-1,80 JULIAN AV,3547027,BP ISSUED,2011-10-27
N201410027943,2,1,0,0,80 OLIVER ST,6472008,BP FILED,2014-10-02
N201208026449,3,1,0,0,80 SYCAMORE ST,3576076,BP FILED,2012-08-02
N201406259383,326,326,0,0,800 INDIANA ST,4105009,BP ISSUED,2015-10-09
N201204168406,83,83,83,83,800 PRESIDIO AV,1073013,CONSTRUCTION,2016-03-21
N201309045886,557,557,55,55,801 BRANNAN ST,3783001,CONSTRUCTION,2016-03-30
N201306280702,2,1,0,0,807 BOSWORTH ST,6758032,BP ISSUED,2015-05-15
N201304225124,2,1,0,0,81 GLOVER ST,0151029,BP FILED,2013-04-22
N201006023692,3,1,0,0,81 NOE ST,3538036,BP APPROVED,2012-10-01
N201210172213,5,1,0,0,811 CAPP ST,3642062,BP ISSUED,2015-11-20
N201505075705,3,2,0,0,813 LYON ST,1150005,BP FILED,2015-05-07
N201405054911,88,88,10,10,815 TENNESSEE ST,4059001A,BP FILED,2014-05-05
N201408063205,2,1,0,0,824 BRAZIL AV,6075001B,BP ISSUED,2015-04-17
N201503110498,2,1,0,0,824 FLORIDA ST,4085003,BP FILED,2015-03-11
N201409095796,2,1,0,0,827 34TH AV,1677004,BP ISSUED,2016-03-07
N201111078462,3,3,0,0,827 NORTH POINT ST,0026030,CONSTRUCTION,2014-06-03
N201503191386,3,1,0,0,844 33RD AV,1675016,BP FILED,2015-03-19
N201505136226,3,1,0,0,846 38TH AV,1680028,BP FILED,2015-05-13
N201505227052,2,1,0,0,851 46TH AV,1689013,BP FILED,2015-05-22
N201404183603,2,1,0,0,852 GREEN ST,0119017,BP FILED,2014-04-18
N201602250467,3,1,0,0,853 LOMBARD ST,0073018B,BP Filed,2016-02-25
N201502138349,6,6,0,0,854 CAPP ST,3642041,BP FILED,2015-02-13
N200909146733,1,1,0,0,854 FOLSOM ST,3733020A,BP ISSUED,2010-06-14
N201503029743,2,1,0,0,868 DUNCAN ST,7518081,BP FILED,2015-03-02
N200407027962,1,1,0,0,870 INGERSON AV,4964019,BP REINSTATED,2014-05-23
N200711289065,2,1,0,0,874 30TH AV,1672018,BP ISSUED,2009-01-26
N201603091627,44,44,0,0,875 CALIFORNIA ST / 770 POWELL ST,0256016,BP FILED,2016-03-09
N200712311569,50,4,0,0,875 POST ST,0303014,BP ISSUED,2012-07-20
N201511021443,127,127,25,25,88 ARKANSAS ST,3953002,PL APPROVED,2016-03-03
N201408012759,2,1,0,0,88 LE CONTE CR,4991264,BP FILED,2014-08-01
N201405307105,1,1,0,0,88 MONTCALM ST,5529012,CONSTRUCTION,2016-03-22
N201412163783,5,5,0,0,888 NORTH POINT ST,0025024,BP ISSUED,2016-02-11
N201506017714,3,1,0,0,93 SATURN ST,2646032,BP FILED,2015-06-01
N201308235158,1,1,0,0,89 BELGRAVE AV,2688072,CONSTRUCTION,2016-03-31
N201402118267,2,1,0,0,891 CAROLINA ST,4097027,BP FILED,2014-02-11
N201501145767,2,1,0,0,895 NOE ST,3621030,CONSTRUCTION,2015-12-15
N201204249018,2,2,0,0,896 DE HARO ST,4095018,BP ISSUED,2015-05-28
N201506229589,1,1,0,0,9 JOY ST,5577004,BP FILED,2015-06-22
N201603253090,1,1,0,0,900 CLEMENT ST,1423047,BP Filed,2016-03-25
N201507091102,4,4,0,0,905 GENEVA AV,6410010,BP FILED,2015-07-09
N201203146037,2,2,0,0,906 CORTLAND AV,5683012,BP APPROVED,2015-05-14
N201303122050,2,2,0,0,910 CAROLINA ST,4160003,BP REINSTATED,2016-01-15
N201602190104,44,44,5,5,915 - 935 MINNA ST,3510058,BP FILED,2016-02-19
N201512235837,2,1,0,0,917 CENTRAL AV,1149004,BP FILED,2015-12-23
N201504214148,2,1,0,0,919 ATHENS ST,6402031,BP FILED,2015-04-21
N201311202410,115,115,14,14,923 FOLSOM ST,3753106,CONSTRUCTION,2016-03-30
N201407020336,9,9,0,0,925 KANSAS ST,4094048,BP FILED,2014-07-02
N201601298420,2,1,0,0,926 EDINBURGH ST,6406002,BP Filed,2016-01-29
N201603303516,2,1,0,0,929 DIAMOND ST,6539024,BP Filed,2016-03-30
N201407020335,2,2,0,0,929 KANSAS ST,4094047,BP FILED,2014-07-02
N201206112282,2,2,0,0,930 SHOTWELL ST,3641076,CONSTRUCTION,2015-04-24
N201407020334,2,2,0,0,931 KANSAS ST,4094046,BP FILED,2014-07-02
N201505206839,2,1,0,0,931 SILVER AV,5864009,CONSTRUCTION,2015-11-30
N201407020323,2,2,0,0,935 KANSAS ST,4094045,BP FILED,2014-07-02
N201410249874,2,1,0,0,938 SANTIAGO ST,2329008,BP FILED,2014-10-24
N201407020333,1,1,0,0,939 KANSAS ST,4094044,BP FILED,2014-07-02
N201508073719,2,1,0,0,943 YORK ST,4143029,BP FILED,2015-08-07
N201511203195,2,1,0,0,947 INNES AV,4653016,BP FILED,2015-11-20
N201410108646,6,6,0,0,949 NATOMA ST,3510028,BP FILED,2014-10-10
N200704128664,8,6,0,0,95 LELAND AV,6250028,BP REINSTATED,2010-03-05
N201510281089,95,95,11,11,950 GOUGH ST,0744010,BP FILED,2015-10-28
N201602089004,316,316,0,0,950 MARKET ST,0342001,BP FILED,2016-02-08
N201511041763,4,4,0,0,953 TREAT AV,3639028,BP FILED,2015-11-04
N201501216187,2,1,0,0,963 ALABAMA ST,4146025,BP FILED,2015-01-21
N201405216382,4,4,0,0,965 POWHATTAN AV,5640010,BP FILED,2014-05-21
N201408224556,3,1,0,0,969 OAK ST,0845027,BP FILED,2014-08-22
N201503029757,2,1,0,0,972 RUTLAND ST,6304014,BP FILED,2015-03-02
N201503130811,3,3,0,0,974 GENEVA AV,6411034,BP FILED,2015-03-13
N201502178455,3,1,0,0,978 - 980 GUERRERO ST,3618092,BP FILED,2015-02-17
N201412294591,38,38,4,4,980 FOLSOM ST,3732028,BP FILED,2014-12-29
N201405064989,7,1,0,0,987 DOLORES ST,3631017,BP ISSUED,2015-09-02
N201002035833,3,1,0,0,990 GUERRERO ST,3618071,CONSTRUCTION,2012-03-07
N201401166475,91,91,0,0,2700 ARELIOUS WALKER DR,4884027,CONSTRUCTION,2016-03-31
N201603172392,1600,994,0,0,HOPE SF POTRERO,4167004,PL FILED,2010-06-30
N201408133766,152,152,0,0,MISSION BAY BLOCK 1 (RESIDENTIAL),8715004,CONSTRUCTION,2016-03-18
N201408133775,198,198,0,0,MISSION BAY BLOCK 1 (RESIDENTIAL),8715004,CONSTRUCTION,2016-03-18
N201404042522,200,200,0,0,MISSION BAY BLOCK 7,8711031,CONSTRUCTION,2016-03-04
N201510301302,153,153,0,0,OCEANWIDE (MISSION ST TOWER),3708012,BP FILED,2014-06-04
N201211284953,28,28,17,17,ONE CAPITOL AV,7148040,CONSTRUCTION,2016-02-16
N201406259481,390,390,141,141,TRANSBAY BLOCK 1,3740030,BP FILED,2014-06-25
N201503110506,545,545,0,0,TRANSBAY BLOCK 9,3736120,BP ISSUED,2016-02-18
N201511203265,501,501,74,74,"TRINITY PLAZA, PHASE IV",3702308,BP FILED,2015-11-20
N200608230323,37,37,4,4,181 TURK ST / 180 JONES ST,0343014,BP ISSUED,2015-09-09
N201209069080,550,550,83,83,"TRINITY PLAZA, PHASE III",3702391,CONSTRUCTION,2015-12-21
N201406249199,85,85,85,85,TRANSBAY BLOCK 7,3738004,BP ISSUED,2015-06-23
N201312204747,185,185,0,0,THE MEXICAN MUSEUM & RESIDENTIAL TOWER PROJECT,3706093,BP ISSUED,2015-10-27
N201510301303,112,112,0,0,OCEANWIDE (FIRST ST TOWER),3708055,BP FILED,2014-06-04
N201512155191,3,1,0,0,1270 FITZGERALD AV,4913010,BP FILED,2015-12-15
N201305156961,2,1,0,0,546 34TH AV,1511034,CONSTRUCTION,2015-04-06
N201510270916,55,55,0,0,490 JAMESTOWN AV (BLDG 6),5000001,BP FILED,2015-10-27
N201406188773,179,179,25,25,525 HARRISON ST,3764063,PL APPROVED,2015-09-24
N201407100913,15,15,2,2,5 SHIPLEY ST / 935 FOLSOM ST / 77 FALMOUTH ST,3753314,CONSTRUCTION,2016-01-27
N201107261089,3,3,0,0,70 GOLD MINE DR,7520033,BP FILED,2011-07-26
