PERMIT_ID,UNITS,NET_UNITS,AFF_UNITS,NET_AFF_UNITS,NAMEADDR,APN,BESTSTAT,BESTDATE
N201307292973,2,1,0,0,349 CORBETT AV,2659054,BP ISSUED,2014-09-16
N201308235132,2,1,0,0,56 LUCY ST,5410008,CONSTRUCTION,2015-05-26
N201312134205,1,1,0,0,3721 21ST ST,3621081,BP ISSUED,2015-05-26
N200909237457,1,1,0,0,128 ELSIE ST,5618011,BP ISSUED,2015-05-22
N200407158977,1,1,0,0,1310 STANYAN ST,2706035,CONSTRUCTION,2012-07-05
N201308235140,1,1,0,0,1411 HUDSON AV,5258027,CONSTRUCTION,2015-03-16
N201309197251,2,1,0,0,1433 48TH AV,1805006,BP ISSUED,2015-04-13
N201307252822,3,1,0,0,1150 SOUTH VAN NESS AV,3637010,BP APPROVED,2014-05-20
N200903174286,2,1,0,0,212 23RD AV,1411022,CONSTRUCTION,2011-12-21
N200810295438,2,1,0,0,563 34TH AV,1510013,BP ISSUED,2010-07-01
N201307313282,1,1,0,0,1055 Ashbury St,1269167,BP ISSUED,2015-02-17
N200810224853,1,1,0,0,1240 TWIN PEAKS BL,2821021,BP APPROVED,2010-05-26
N200605091174,3,1,0,0,279 26TH AV,1386015,CONSTRUCTION,2014-02-24
N200804250691,2,1,0,0,417 LYON ST,1198004,BP ISSUED,2009-03-17
N200806194898,1,1,0,0,138 ALPHA ST,6208056,BP ISSUED,2013-04-25
N201103303154,2,1,0,0,10 LUNDYS LN,5610029A,CONSTRUCTION,2011-12-02
N200412161565,1,1,0,0,834 44TH AV,1686033,CONSTRUCTION,2006-06-29
N200504281137,1,1,0,0,136 SOUTH PARK AV,3775063,BP APPROVED,2015-05-13
N200805051348,1,1,0,0,98 NORWICH ST,5525018,BP FILED,2008-05-05
N200810224855,1,1,0,0,1230 TWIN PEAKS BL,2821022,BP APPROVED,2010-05-26
N201308083897,1,1,0,0,1535 OAK ST,1222043,CONSTRUCTION,2015-04-23
N201409237096,2,1,0,0,1763 33RD AV,2016016,BP ISSUED,2015-04-22
N201312093701,2,1,0,0,22 FAIRMOUNT ST,6662007,CONSTRUCTION,2015-05-08
N201312043311,1,1,0,0,701 SILVER AV,5896022,BP ISSUED,2014-12-19
N200707096216,1,1,0,0,495 MORSE ST,6478031,BP ISSUED,2009-05-15
N200701101393,1,1,0,0,107 24TH AV,1334040,CONSTRUCTION,2013-02-27
N200903254880,1,1,0,0,230 SWEENY ST,5859040,CONSTRUCTION,2014-12-22
N201311010933,2,1,0,0,1936 FOLSOM ST,3552008,BP APPROVED,2014-06-06
N201501145767,2,1,0,0,895 NOE ST,3621030,CONSTRUCTION,2015-05-27
N200809262740,2,1,0,0,2626 LARKIN ST,69011,CONSTRUCTION,2015-04-15
N200805192371,2,1,0,0,4035 18TH ST,3583082,CONSTRUCTION,2014-10-17
N201411171684,2,1,0,0,66 COOK ST,1067028,BP ISSUED,2015-05-01
N201307303164,2,1,0,0,5000 MISSION ST,6968008,BP FILED,2013-07-30
N201306068799,1,1,0,0,2127 CASTRO ST,6612026,CONSTRUCTION,2015-05-20
N201411252498,2,1,0,0,1458 43RD AV,1811031,CONSTRUCTION,2015-05-18
N201009171084,1,1,0,0,21 MOUNTAIN SPRING AV,2709065,BP ISSUED,2013-05-21
N201202174465,3,1,0,0,35 LEXINGTON ST,3576039,CONSTRUCTION,2015-05-29
N201111179087,1,1,0,0,645 DUNCAN ST,6604039,BP ISSUED,2014-01-23
N200709193055,3,1,0,0,1812 TAYLOR ST,119025,BP ISSUED,2011-07-13
N201011295645,1,1,0,0,721 BEACH ST,25017,CONSTRUCTION,2015-05-28
N200806023360,2,1,0,0,1701 MCKINNON AVE,5305001,BP APPROVED,2014-08-21
N200711077576,1,1,0,0,83 PANORAMA DR,2821010,CONSTRUCTION,2015-03-17
N200612018992,2,1,0,0,2838 JENNINGS ST,4912002,CONSTRUCTION,2007-11-16
N201308235141,1,1,0,0,1415 HUDSON AV,5258026,CONSTRUCTION,2015-03-13
N201407302511,1,1,0,0,306 UNIVERSITY ST,5991003,BP REINSTATED,2014-08-06
N200610245911,1,1,0,0,1060 GILMAN AV,4937014,BP REINSTATED,2010-11-04
N201409116103,2,1,0,0,1901 17TH AV,2117001,BP ISSUED,2015-04-17
N200407027962,1,1,0,0,870 INGERSON AV,4964019,BP REINSTATED,2014-05-23
N201411050758,2,1,0,0,326 NAPLES ST,6019002,BP ISSUED,2015-04-20
N201411121245,2,1,0,0,1752 QUESADA AV,5327019,CONSTRUCTION,2015-06-04
N201307021054,2,1,0,0,203 RUSSIA AV,6086012C,BP ISSUED,2015-03-25
N201409297547,2,1,0,0,1507 33RD AV,1879001A,BP ISSUED,2015-05-15
N201310038371,3,1,0,0,238 MISSOURI ST,4003006,BP ISSUED,2014-11-05
N200807116509,3,1,0,0,3933 24TH ST,6508035,BP APPROVED,2012-04-10
N201312305300,2,1,0,0,1749 DOLORES ST,6659006,CONSTRUCTION,2015-06-04
N201408214409,2,1,0,0,352 WALLER ST,859013,CONSTRUCTION,2015-03-06
N201308235158,1,1,0,0,89 BELGRAVE AV,2688072,BP ISSUED,2015-04-06
N201501145739,2,1,0,0,1563 32ND AV,1878002C,BP ISSUED,2015-05-15
N200609132176,1,1,0,0,422 VICENTE ST,2416002H,CONSTRUCTION,2014-04-24
N201405226523,1,1,0,0,2495 HARRISON ST,4084018,BP ISSUED,2015-02-26
N200609061483,1,1,0,0,1325 PORTOLA DR,2987A036,CONSTRUCTION,2013-12-20
N201412234446,2,1,0,0,135 MIRAMAR AV,6984011,BP ISSUED,2015-06-05
N200609253193,1,1,0,0,191 BREWSTER ST,5577011,BP ISSUED,2014-09-04
N201108112225,1,1,0,0,457 TEHAMA ST,3732087,BP REINSTATED,2013-08-05
N201309126610,2,1,0,0,1474 48TH AV,1806019A,BP ISSUED,2015-03-12
N201307313198,3,1,0,0,967 SUTTER ST,300015,CONSTRUCTION,2014-11-21
N201307161993,2,1,0,0,261 10TH AV,1423015,BP ISSUED,2014-07-15
N201312204680,1,1,0,0,2251 GREENWICH ST,515031,BP ISSUED,2015-02-12
N201106279018,2,1,0,0,609 26TH AV,1569002,CONSTRUCTION,2014-05-27
N201110146866,2,1,0,0,166 WINFIELD ST,5617014,CONSTRUCTION,2015-03-04
N200810315629,1,1,0,0,160 SAN MARCOS AV,2861011,CONSTRUCTION,2014-01-23
N201407312605,2,1,0,0,1318 HAMPSHIRE ST,4275001A,BP APPROVED,2015-01-12
N200803288274,1,1,0,0,1167 STANYAN ST,2630017,BP ISSUED,2013-09-25
N201405166001,1,1,0,0,2077 BANCROFT AV,5426030,BP ISSUED,2015-06-04
N201310310802,2,1,0,0,522 08TH AV,1550045,BP ISSUED,2015-03-12
N201412304734,2,1,0,0,2670 21ST AV,2476034,BP ISSUED,2015-05-07
N201405064989,7,1,0,0,987 DOLORES ST,3631017,BP REINSTATED,2014-05-14
N201408295126,2,1,0,0,1267 NOE ST,6553024,BP ISSUED,2015-05-13
N201408194209,2,1,0,0,379 LISBON ST,6080027,BP ISSUED,2015-02-27
N201012106469,1,1,0,0,1927 ALEMANY BL,6959030,CONSTRUCTION,2013-12-31
N201401287236,3,1,0,0,2332 TARAVAL ST,2362019,BP ISSUED,2015-05-21
N201311051179,3,1,0,0,778 VALLEJO ST,130020,CONSTRUCTION,2015-04-06
N200711077585,1,1,0,0,262 MADISON ST,5943050,CONSTRUCTION,2014-01-08
N201312134188,2,1,0,0,1340 ALABAMA ST,4271008,CONSTRUCTION,2014-03-12
N201408284951,2,1,0,0,2695 45TH AV,2451002,BP ISSUED,2015-04-21
N201407141153,3,1,0,0,72 CASELLI AV,2691019,CONSTRUCTION,2015-05-15
N201302069581,1,1,0,0,287 CRESTA VISTA DR,2993088,CONSTRUCTION,2015-04-21
N201401176600,2,1,0,0,413 SHRADER ST,1227003,BP ISSUED,2014-11-12
N201305096539,2,1,0,0,53 MANZANITA AV,1043009,BP ISSUED,2014-08-21
N201407292392,2,1,0,0,2014 10TH AV,2129001C,BP APPROVED,2015-04-07
N201303283325,3,1,0,0,564 FELL ST,819011,CONSTRUCTION,2015-05-07
N201311273026,3,1,0,0,2356 BRYANT ST,4145012,BP ISSUED,2014-10-31
N201310119147,3,1,0,0,1302 YORK ST,4274001,BP ISSUED,2014-09-25
N201305298089,2,1,0,0,571 21ST AV,1564013,BP FILED,2013-05-29
N201407070555,2,1,0,0,167 ALLISON ST,6466015,BP ISSUED,2014-12-22
N201103182398,2,1,0,0,1877 CHURCH ST,6656029,BP ISSUED,2012-04-30
N201106238762,2,1,0,0,322 29TH AV,1405045,CONSTRUCTION,2013-05-10
N201302281136,1,1,0,0,477 EUCALYPTUS DR,7295018,BP ISSUED,2015-06-04
N201303202580,1,1,0,0,2 FLOOD AV,6774012,CONSTRUCTION,2015-02-02
N201212196559,1,1,0,0,262 UNIVERSITY ST,5972040,CONSTRUCTION,2015-02-03
N201407252175,2,1,0,0,54 NAPLES ST,5949008,BP ISSUED,2015-03-26
N201205039740,2,1,0,0,188 BROAD ST,7107023,CONSTRUCTION,2013-07-01
N201209048832,1,1,0,0,2538 03RD ST,4172006,CONSTRUCTION,2015-05-18
N201112120494,2,1,0,0,4372 25TH ST,6540021,CONSTRUCTION,2014-08-04
N201106228677,4,1,0,0,1551  FRANKLIN ST,665002,BP ISSUED,2014-06-30
N201306250395,2,1,0,0,2938 23RD ST,4149019,CONSTRUCTION,2015-06-02
N201109215213,2,1,0,0,1115 POTRERO AV,4212011,BP APPROVED,2012-03-05
N201302250862,3,1,0,0,1451 MARIPOSA ST,4004034,BP ISSUED,2014-06-11
N201301168071,1,1,0,0,4376 24TH ST,2829010,BP ISSUED,2015-02-04
N201010072487,1,1,0,0,524 VIENNA ST,6090004,CONSTRUCTION,2013-10-17
N201105035210,4,1,0,0,226 - 228 HAIGHT ST,851012,PL APPROVED,2011-09-23
N201408284948,2,1,0,0,2474 45TH AV,2381027A,BP ISSUED,2015-04-06
N201207205437,1,1,0,0,35 LA GRANDE AV,5963042,BP ISSUED,2013-06-07
N201304295719,2,1,0,0,1259 21ST AV,1729012,CONSTRUCTION,2015-05-12
N201305207321,3,1,0,0,431 02ND AV,1542005,BP FILED,2013-05-20
N201408063186,2,1,0,0,2355 31ST AV,2360006,BP ISSUED,2015-01-27
N201209190133,1,1,0,0,538 28TH ST,6604011,CONSTRUCTION,2015-05-01
N201208026449,3,1,0,0,80 SYCAMORE ST,3576076,BP FILED,2012-08-02
N201209200264,1,1,0,0,526 HICKORY ST,829023,CONSTRUCTION,2015-01-21
N201210011010,3,1,0,0,2830 22ND ST,4146019,BP ISSUED,2014-06-30
N201404234009,2,1,0,0,30 BLAKE ST,1068014,BP APPROVED,2014-10-08
N201407302512,1,1,0,0,308 UNIVERSITY ST,5991004,BP REINSTATED,2014-08-06
N201303212727,2,1,2,1,4616 03RD ST,5306025,BP ISSUED,2014-10-14
N201203276954,170,170,0,0,8 Washington Street,201012,PL APPROVED,2012-08-30
