PERMIT_ID,UNITS,NET_UNITS,AFF_UNITS,NET_AFF_UNITS,NAMEADDR,APN,BESTSTAT,BESTDATE
N201010072487,1,1,0,0,524 VIENNA ST,6090004,CONSTRUCTION,2013-10-17
N200609132176,1,1,0,0,422 VICENTE ST,2416002H,CONSTRUCTION,2014-04-24
N201306068799,1,1,0,0,2127 CASTRO ST,6612026,CONSTRUCTION,2015-03-10
N200505273609,1,1,0,0,346 22ND AV,1453033,CONSTRUCTION,2014-09-05
N201102180558,1,1,0,0,2138 FOLSOM ST,3574008,BP FILED,2011-02-18
N201301168071,1,1,0,0,4376 24TH ST,2829010,BP ISSUED,2015-02-04
N201011054435,1,1,0,0,216 HEAD ST,7135023,BP FILED,2010-11-05
N201112090432,1,1,0,0,209 PRENTISS ST,5654023,BP ISSUED,2015-03-19
N201402249163,1,1,0,0,3 NAPLES ST,5948026A,BP ISSUED,2014-12-10
N201312174396,1,1,0,0,3040 24TH ST,3640079,BP FILED,2013-12-17
N201407302510,1,1,0,0,302 UNIVERSITY ST,5991002,BP REINSTATED,2014-08-06
N200609253192,1,1,0,0,193 BREWSTER ST,5577010,BP ISSUED,2014-09-04
N201111179087,1,1,0,0,645 DUNCAN ST,6604039,BP ISSUED,2014-01-23
N201312315425,1,1,0,0,2 BYRON CT,6489090,PL FILED,2014-06-13
N200311240936,1,1,0,0,652 LAKEVIEW AV,7016023,CONSTRUCTION,2013-06-24
N201312204680,1,1,0,0,2251 GREENWICH ST,515031,BP ISSUED,2015-02-12
N201006225046,1,1,0,0,62 SCHWERIN ST,6255006,CONSTRUCTION,2011-08-19
N201407181635,1,1,0,0,647 DUNCAN ST,6604038,BP FILED,2014-07-18
N201307151824,1,1,0,0,1762 12TH AV,2038A018,BP FILED,2013-07-15
N201305157021,1,1,0,0,175 BREWSTER ST,5577012,BP ISSUED,2015-02-05
N201208207720,1,1,0,0,69 GARCIA AV,2936A001D,BP FILED,2012-08-20
N201312043311,1,1,0,0,701 SILVER AV,5896022,BP ISSUED,2014-12-19
N201009070276,1,1,0,0,717 PARIS ST,6349021,CONSTRUCTION,2015-01-29
N201011295645,1,1,0,0,721 BEACH ST,25017,CONSTRUCTION,2015-03-16
N200912243860,1,1,0,0,721 CLEMENTINA ST,3729039,BP FILED,2009-12-24
N201401317585,1,1,0,0,74 BLAKE ST,1068004,BP ISSUED,2015-03-03
N201305298094,1,1,0,0,1758 12TH AV,2038A019,BP ISSUED,2014-08-19
N200609253193,1,1,0,0,191 BREWSTER ST,5577011,BP ISSUED,2014-09-04
N201012106469,1,1,0,0,1927 ALEMANY BL,6959030,CONSTRUCTION,2013-12-31
N201012076279,1,1,0,0,220 WILLIAMS AV,5406016,BP FILED,2010-12-07
N201209190133,1,1,0,0,538 28TH ST,6604011,CONSTRUCTION,2014-12-09
N200701171881,1,1,0,0,1911 QUESADA AV,5336048,PL FILED,2013-08-08
N201306068876,1,1,0,0,1769 11TH AV,2038A013,BP ISSUED,2014-10-07
N201307222452,1,1,0,0,1893 OAKDALE AV,5320015,BP FILED,2013-07-22
N201311222590,1,1,0,0,1801 SCOTT ST,1050007,BP ISSUED,2014-12-11
N201407302512,1,1,0,0,308 UNIVERSITY ST,5991004,BP REINSTATED,2014-08-06
N201403211380,1,1,0,0,177 SAGAMORE ST,7147050,BP FILED,2014-03-21
N201404173481,1,1,0,0,60 SANTA BARBARA AV,7173011,PL FILED,2014-08-28
N201407302511,1,1,0,0,306 UNIVERSITY ST,5991003,BP REINSTATED,2014-08-06
N200712190876,1,1,0,0,538 VALLEY ST,6611014,BP FILED,2007-12-19
